,VCF0009z,VCF0004,VCF0706,VCF0707,VCF0708,VCF0301
54530,0.1597,2012.0,,,,2. Weak Democrat
54531,0.6649,2012.0,4. Other (incl. 3d/minor party candidates and write-ins),2. Republican,2. Republican,5. Independent - Republican
54532,0.7146,2012.0,1. Democrat,1. Democrat,,1. Strong Democrat
54533,0.516,2012.0,2. Republican,2. Republican,,2. Weak Democrat
54534,0.7294,2012.0,1. Democrat,2. Republican,2. Republican,5. Independent - Republican
54535,1.8596,2012.0,1. Democrat,1. Democrat,,1. Strong Democrat
54536,0.0791,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54537,1.3978,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54538,0.8943,2012.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
54539,3.6779,2012.0,7. Did not vote or voted but not for president (exc.1972),,,7. Strong Republican
54540,0.7298,2012.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
54541,1.8505,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54542,0.6349,2012.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
54543,2.325,2012.0,2. Republican,2. Republican,1. Democrat,4. Independent - Independent
54544,1.5363,2012.0,2. Republican,,,7. Strong Republican
54545,0.5234,2012.0,2. Republican,2. Republican,,4. Independent - Independent
54546,3.054,2012.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
54547,2.4273,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54548,3.7936,2012.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
54549,0.6393,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54550,0.0862,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54551,0.3241,2012.0,1. Democrat,1. Democrat,,1. Strong Democrat
54552,0.5476,2012.0,1. Democrat,1. Democrat,,1. Strong Democrat
54553,1.317,2012.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
54554,1.0747,2012.0,2. Republican,1. Democrat,2. Republican,7. Strong Republican
54555,0.9917,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54556,2.5126,2012.0,2. Republican,2. Republican,,6. Weak Republican
54557,0.6133,2012.0,,,,3. Independent - Democrat
54558,1.098,2012.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
54559,0.9324,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54560,1.5049,2012.0,,,,1. Strong Democrat
54561,2.325,2012.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
54562,0.9785,2012.0,1. Democrat,1. Democrat,2. Republican,4. Independent - Independent
54563,4.1416,2012.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
54564,2.1225,2012.0,,,,6. Weak Republican
54565,0.2272,2012.0,,,,2. Weak Democrat
54566,2.2342,2012.0,4. Other (incl. 3d/minor party candidates and write-ins),2. Republican,,5. Independent - Republican
54567,0.3024,2012.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
54568,4.1352,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54569,0.0453,2012.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
54570,0.7386,2012.0,4. Other (incl. 3d/minor party candidates and write-ins),2. Republican,2. Republican,6. Weak Republican
54571,2.0986,2012.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
54572,1.0598,2012.0,2. Republican,2. Republican,,7. Strong Republican
54573,1.0888,2012.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
54574,0.0863,2012.0,2. Republican,2. Republican,,5. Independent - Republican
54575,0.7431,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54576,0.6575,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54577,0.4601,2012.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
54578,0.9648,2012.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
54579,0.0353,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54580,0.518,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54581,0.9852,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54582,1.1346,2012.0,1. Democrat,1. Democrat,,3. Independent - Democrat
54583,0.8171,2012.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
54584,2.0889,2012.0,4. Other (incl. 3d/minor party candidates and write-ins),,,4. Independent - Independent
54585,0.0903,2012.0,1. Democrat,,,2. Weak Democrat
54586,0.444,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54587,3.5573,2012.0,7. Did not vote or voted but not for president (exc.1972),,,7. Strong Republican
54588,1.0929,2012.0,2. Republican,2. Republican,,6. Weak Republican
54589,0.4243,2012.0,2. Republican,,,7. Strong Republican
54590,1.0849,2012.0,1. Democrat,,,2. Weak Democrat
54591,0.3318,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54592,0.2022,2012.0,1. Democrat,1. Democrat,,2. Weak Democrat
54593,1.533,2012.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
54594,1.771,2012.0,2. Republican,1. Democrat,1. Democrat,2. Weak Democrat
54595,0.1011,2012.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
54596,0.843,2012.0,1. Democrat,2. Republican,1. Democrat,3. Independent - Democrat
54597,0.7677,2012.0,2. Republican,2. Republican,2. Republican,2. Weak Democrat
54598,0.1204,2012.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
54599,1.2425,2012.0,2. Republican,2. Republican,,7. Strong Republican
54600,0.861,2012.0,,,,7. Strong Republican
54601,1.8308,2012.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
54602,0.2306,2012.0,1. Democrat,,,1. Strong Democrat
54603,0.2959,2012.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
54604,1.7354,2012.0,1. Democrat,2. Republican,2. Republican,6. Weak Republican
54605,1.3158,2012.0,2. Republican,1. Democrat,1. Democrat,2. Weak Democrat
54606,1.3232,2012.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
54607,1.102,2012.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
54608,2.759,2012.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
54609,0.65,2012.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
54610,3.7894,2012.0,2. Republican,2. Republican,,7. Strong Republican
54611,0.6995,2012.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
54612,0.1135,2012.0,2. Republican,1. Democrat,1. Democrat,2. Weak Democrat
54613,1.5555,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54614,0.8017,2012.0,,,,4. Independent - Independent
54615,3.7547,2012.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
54616,0.5643,2012.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
54617,0.0373,2012.0,1. Democrat,,1. Democrat,5. Independent - Republican
54618,1.0038,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54619,0.0971,2012.0,1. Democrat,1. Democrat,2. Republican,4. Independent - Independent
54620,1.2357,2012.0,2. Republican,2. Republican,2. Republican,
54621,2.0948,2012.0,2. Republican,,,5. Independent - Republican
54622,2.6477,2012.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
54623,3.0819,2012.0,2. Republican,2. Republican,1. Democrat,7. Strong Republican
54624,1.0167,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54625,0.9516,2012.0,2. Republican,1. Democrat,2. Republican,6. Weak Republican
54626,0.2367,2012.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
54627,1.9157,2012.0,2. Republican,1. Democrat,2. Republican,2. Weak Democrat
54628,2.5651,2012.0,1. Democrat,1. Democrat,,2. Weak Democrat
54629,2.0869,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54630,1.1323,2012.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
54631,0.1921,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54632,2.6838,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54633,3.523,2012.0,1. Democrat,1. Democrat,,3. Independent - Democrat
54634,0.5943,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54635,1.3424,2012.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
54636,1.3528,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54637,3.0057,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54638,1.2489,2012.0,1. Democrat,,,3. Independent - Democrat
54639,1.0602,2012.0,1. Democrat,2. Republican,1. Democrat,2. Weak Democrat
54640,0.7896,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54641,0.6815,2012.0,,,,6. Weak Republican
54642,0.8379,2012.0,2. Republican,2. Republican,1. Democrat,7. Strong Republican
54643,1.4827,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54644,0.9222,2012.0,2. Republican,2. Republican,,7. Strong Republican
54645,0.6777,2012.0,2. Republican,2. Republican,,7. Strong Republican
54646,0.8227,2012.0,2. Republican,2. Republican,,7. Strong Republican
54647,1.5483,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54648,3.4534,2012.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
54649,0.117,2012.0,1. Democrat,,,1. Strong Democrat
54650,0.6073,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54651,1.3207,2012.0,1. Democrat,2. Republican,1. Democrat,3. Independent - Democrat
54652,0.8267,2012.0,1. Democrat,,,3. Independent - Democrat
54653,0.6898,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54654,4.1465,2012.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
54655,0.5699,2012.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
54656,2.0573,2012.0,1. Democrat,,1. Democrat,1. Strong Democrat
54657,1.3414,2012.0,2. Republican,2. Republican,,6. Weak Republican
54658,2.1128,2012.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
54659,1.4516,2012.0,4. Other (incl. 3d/minor party candidates and write-ins),,,3. Independent - Democrat
54660,0.8106,2012.0,4. Other (incl. 3d/minor party candidates and write-ins),,,3. Independent - Democrat
54661,4.5794,2012.0,2. Republican,2. Republican,1. Democrat,6. Weak Republican
54662,0.2209,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54663,1.5056,2012.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
54664,2.1973,2012.0,2. Republican,,,5. Independent - Republican
54665,1.3245,2012.0,1. Democrat,1. Democrat,,1. Strong Democrat
54666,1.6494,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54667,0.5483,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54668,2.6359,2012.0,2. Republican,2. Republican,,3. Independent - Democrat
54669,1.7635,2012.0,2. Republican,2. Republican,,6. Weak Republican
54670,2.0344,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54671,0.8761,2012.0,1. Democrat,1. Democrat,,1. Strong Democrat
54672,3.7894,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54673,3.7547,2012.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
54674,2.3276,2012.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
54675,1.3416,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54676,2.6563,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54677,2.0905,2012.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
54678,1.7936,2012.0,1. Democrat,1. Democrat,,2. Weak Democrat
54679,3.0318,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54680,1.6793,2012.0,,,,7. Strong Republican
54681,0.2367,2012.0,1. Democrat,,1. Democrat,4. Independent - Independent
54682,0.3316,2012.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
54683,0.8006,2012.0,1. Democrat,,,1. Strong Democrat
54684,1.5746,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54685,1.3485,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54686,0.6087,2012.0,1. Democrat,1. Democrat,1. Democrat,4. Independent - Independent
54687,0.6946,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54688,0.8186,2012.0,1. Democrat,,2. Republican,2. Weak Democrat
54689,0.1587,2012.0,2. Republican,2. Republican,,6. Weak Republican
54690,0.194,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54691,1.2627,2012.0,7. Did not vote or voted but not for president (exc.1972),2. Republican,2. Republican,6. Weak Republican
54692,0.7288,2012.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
54693,1.4487,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54694,1.7865,2012.0,1. Democrat,,,5. Independent - Republican
54695,3.9262,2012.0,2. Republican,2. Republican,2. Republican,4. Independent - Independent
54696,3.9445,2012.0,1. Democrat,,1. Democrat,2. Weak Democrat
54697,0.3834,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54698,1.4063,2012.0,,,,2. Weak Democrat
54699,1.1701,2012.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
54700,2.4428,2012.0,,,,1. Strong Democrat
54701,1.1547,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54702,0.9696,2012.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
54703,2.9694,2012.0,2. Republican,1. Democrat,2. Republican,4. Independent - Independent
54704,0.8213,2012.0,2. Republican,2. Republican,2. Republican,2. Weak Democrat
54705,2.11,2012.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
54706,1.6819,2012.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
54707,0.0373,2012.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
54708,0.5025,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54709,1.5947,2012.0,1. Democrat,1. Democrat,1. Democrat,4. Independent - Independent
54710,0.9487,2012.0,2. Republican,2. Republican,,6. Weak Republican
54711,0.1089,2012.0,2. Republican,2. Republican,,6. Weak Republican
54712,1.614,2012.0,1. Democrat,,,6. Weak Republican
54713,0.3835,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54714,1.0629,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54715,0.0853,2012.0,1. Democrat,1. Democrat,1. Democrat,4. Independent - Independent
54716,1.1253,2012.0,1. Democrat,1. Democrat,,1. Strong Democrat
54717,2.2619,2012.0,1. Democrat,,,6. Weak Republican
54718,1.8953,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54719,0.947,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54720,1.1754,2012.0,1. Democrat,1. Democrat,,3. Independent - Democrat
54721,0.6825,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54722,0.238,2012.0,1. Democrat,,,3. Independent - Democrat
54723,0.2625,2012.0,1. Democrat,,,6. Weak Republican
54724,1.9736,2012.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
54725,1.7725,2012.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
54726,1.1125,2012.0,2. Republican,2. Republican,,6. Weak Republican
54727,0.942,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54728,2.9893,2012.0,,,,3. Independent - Democrat
54729,2.703,2012.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
54730,0.155,2012.0,1. Democrat,1. Democrat,,1. Strong Democrat
54731,0.8631,2012.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
54732,0.8687,2012.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
54733,0.4704,2012.0,2. Republican,2. Republican,,6. Weak Republican
54734,0.7964,2012.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
54735,3.7634,2012.0,,,,2. Weak Democrat
54736,1.053,2012.0,1. Democrat,2. Republican,1. Democrat,3. Independent - Democrat
54737,0.7907,2012.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
54738,1.1951,2012.0,7. Did not vote or voted but not for president (exc.1972),2. Republican,,6. Weak Republican
54739,1.4801,2012.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
54740,1.6688,2012.0,2. Republican,2. Republican,2. Republican,
54741,1.2813,2012.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
54742,1.998,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54743,2.5605,2012.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
54744,0.7218,2012.0,,,,7. Strong Republican
54745,0.9762,2012.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
54746,0.8732,2012.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
54747,1.5008,2012.0,1. Democrat,1. Democrat,,2. Weak Democrat
54748,1.0855,2012.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
